twitter_id,user_id,time,reply_tweet_id,reply_user_id,source,truncated?,geotag,location,text,screen_name
363332276387840000,1287517604,Fri Aug 02 16:15:39 +0000 2013,"","","<a href=""http://www.tumblr.com/"" rel=""nofollow"">Tumblr</a>",false,"",Global,.@TwidX on representations of trans women (#girlslikeus) in a post-#OITNB world cc: @LaverneCox http://t.co/PJBdX7KmTl,{Young}ist
363337670111813632,555090615,Fri Aug 02 16:37:05 +0000 2013,"","","<a href=""http://sites.google.com/site/yorufukurou/"" rel=""nofollow"">YoruFukurou</a>",false,"",this cisnormative earth,"RT @cisnormativity: Thank you everyone for your support of our project, now almost two years old &amp; 1,000 followers strong! #girlslikeus #gu…",Patience Newbury
363414610486898688,805883984,Fri Aug 02 21:42:49 +0000 2013,"","","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>",false,"",Northern Illinois,Lobbying campaign launched to pass #ENDA http://t.co/lbHPBDeGBE #LGBTQ #loveislove #girlslikeus,Emma Joy Jampole
363419475694981121,21551139,Fri Aug 02 22:02:09 +0000 2013,"","","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>",false,"","Woodstock, Il","I agree with this: ""Stealth Doesn't Help The Trans Community"" http://t.co/BzaPtKTWmj #trans #GirlsLikeUs #GuysLikeUs #lgbt",Toni Palmer
363452388507521025,402499677,Sat Aug 03 00:12:56 +0000 2013,"","","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,"",Most Dope General ~,#GirlsLikeUs like when you play with our hair,Flo From Progressive
363476375769858048,33492758,Sat Aug 03 01:48:15 +0000 2013,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,"[40.70796015,-73.74949507]",NYC,I REALLY hope she comes back next year &amp; slays EVERYTHING. #antm2pt0  #GirlsLikeUs,Brielle Nicole
363490774832668672,105637300,Sat Aug 03 02:45:28 +0000 2013,"","","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,"",Afuera,You are not cis. You will never be cis no matter how much you pretend to be cis nor how many #girlslikeus necks you step on.,voz
363500698740072448,967033308,Sat Aug 03 03:24:54 +0000 2013,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,"",#GirlsLikeUs #NRA #tgirlsrock,RT @DavidWebbShow: Do you think it was right @Drews_Views should have been fired for this #Headline at the @ChattanoogaTFP http://t.co/5ytj…,CAMI
363503823479783424,967033308,Sat Aug 03 03:37:19 +0000 2013,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,"",#GirlsLikeUs #NRA #tgirlsrock,http://t.co/6C2eiLegie  #BenghaziCoverUp #BenghaziCoverUp #BenghaziCoverUp #BenghaziCoverUp #BenghaziCoverUp,CAMI
363673747028729856,63960871,Sat Aug 03 14:52:32 +0000 2013,"","","<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",false,"","Whitehall, PA, USA","RT @Karrelight: #arielcastro ""Not a monster-sex addict, consensual."" Apologizes. #girlslikeus know better &amp; survive in spite of you. #stfu …",Pastor George Luther
363675361898274818,531503378,Sat Aug 03 14:58:57 +0000 2013,"","","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",false,"","","Please sign to stop ""Gender Hurts"" https://t.co/YEaKjJ0RkE #girlslikeus #boyslikeus #transgender",YunkerDoo
363733038012051457,59574107,Sat Aug 03 18:48:08 +0000 2013,"","","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,"",U.K.,RT @DinaMartinez: Hover? I don't even know her! Thank you @ToriaPardoe #Restroom #GirlsLikeUs http://t.co/toRXS2EntA,Toria Pardoe
363757930929061890,199025028,Sat Aug 03 20:27:03 +0000 2013,"","","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",false,"",Nederland,Gurlz On Top @ Work مع بوسة!! #CanalPride #2013Pride #GirlsLikeUs #WomenOnTop #Feminism #Feminist… http://t.co/RgVLlwZmet, Dawn Abdullah
363785667781722112,180760599,Sat Aug 03 22:17:16 +0000 2013,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,"","",RT @janetmock: Yay! @OITNB will be on Sunday's @MHPshow with @Lavernecox @totallykate @UzoAduba &amp; @piper. #nerdland #oitnb #girlslikeus,Tiffany
363789262581276673,1273067708,Sat Aug 03 22:31:33 +0000 2013,"","","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",false,"","",!!!! RT @janetmock: Yay! @OITNB will be on Sunday's @MHPshow with @Lavernecox @totallykate @UzoAduba &amp; @piper. #nerdland #oitnb #girlslikeus,How2LoseYrVirginity
363805058393047040,349104452,Sat Aug 03 23:34:19 +0000 2013,"","",web,false,"",Out of your mind (in a hedge?),Does not having a uterus make women who have had a hysterectomy men? I think not. #GirlsLikeUs,Ran with ✂ Scissors™
363825077487665152,105637300,Sun Aug 04 00:53:52 +0000 2013,363823951710912513,1643881590,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,"",Afuera,"@BlkTransAm also, the #girlslikeus and #twoc hashtags...and I see you have already met @janetmock and @TransGriot",voz
363835198397353984,75642066,Sun Aug 04 01:34:05 +0000 2013,"","","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,"[51.46292985,-0.96674772]","Berkshire, UK",Its all about 'colours and fires' and learning how to deal with it. I don't subscribe but I understand xx :P #girlslikeus,Sophie Darling
363870334132682752,594454673,Sun Aug 04 03:53:42 +0000 2013,"","","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,"",The Trans Cabal Volcano Lair,#girlslikeus are FIERCE. I love you sisters.,FlouncedayGodwinslaw
363971106652176385,826689842,Sun Aug 04 10:34:08 +0000 2013,363969215595687936,5638892,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,"",Southern UK,@arthaey @MissCassHoskins and the TERFs will go through all the #girlslikeus accounts and flag abuse. They say we are all rapists remember,Anne Cognito
364045450615066624,18924291,Sun Aug 04 15:29:33 +0000 2013,364035312294854657,555090615,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,"",Manhattan via Oahu,"@patienceinbee thanks for amplifying idea of the creation of our own spaces, which are often not prevalent IRL #girlslikeus @jaythenerdkid",Janet Mock
364046419281186816,18924291,Sun Aug 04 15:33:24 +0000 2013,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,"",Manhattan via Oahu,"Went to sleep to @beyonce, now up w/ @MHarrisPerry who has #oitnb stars on including #girlslikeus superstar @lavernecox NOW! #nerdland",Janet Mock
364046826129096704,555090615,Sun Aug 04 15:35:01 +0000 2013,364046492320800768,18924291,"<a href=""http://sites.google.com/site/yorufukurou/"" rel=""nofollow"">YoruFukurou</a>",false,"",this cisnormative earth,"@janetmock I have no idea how we could bring every #girlslikeus together. We're so, so diffusely placed globally.",Patience Newbury
364049900654174208,18924291,Sun Aug 04 15:47:14 +0000 2013,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,"",Manhattan via Oahu,"""Who should care about a trans woman who is incarcerated and if she gets medicine?"" -MHP facetious rhetorical #oitnb #girlslikeus #nerdland",Janet Mock
364051360494268416,555090615,Sun Aug 04 15:53:02 +0000 2013,364051095544668160,18924291,"<a href=""http://sites.google.com/site/yorufukurou/"" rel=""nofollow"">YoruFukurou</a>",false,"",this cisnormative earth,@janetmock So #MHP wasn't at all being flippant about it. Good! I look forward to catching it once it's put online! #girlslikeus,Patience Newbury
364051704062279680,143350695,Sun Aug 04 15:54:24 +0000 2013,"",63112528,web,false,"","Pocatello, Idaho","@Lavernecox just mentioned my article ""Real Life Sophia Bursets"" on @MHarrisPerry http://t.co/QCTYjm5A9p #GirlsLikeUs #oitnb #FanGirling",Mey Valdivia Rude
364067873255600128,49150206,Sun Aug 04 16:58:39 +0000 2013,"","","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>",false,"","Washington, DC","RT @janetmock: .@Lavernecox mentions trans women who are incarcerated, including @Free_CeCe + more: http://t.co/YJ4dl3AblC #girlslikeus",Charles Crain
364073971907833856,18924291,Sun Aug 04 17:22:53 +0000 2013,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,"",Manhattan via Oahu,Help @angelicaross get her life coach certification. She's serving slo-mo eleganza in her pitch: http://t.co/u3VQJduc3g #girlslikeus #twoc,Janet Mock
364075120874110976,18924291,Sun Aug 04 17:27:27 +0000 2013,364074733781782528,18634831,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,"",Manhattan via Oahu,"@angelicaross always! Gurl I was over here snapping, saying ""she is just serving us everything she's got!"" #girlslikeus",Janet Mock
364091369616187392,63112528,Sun Aug 04 18:32:01 +0000 2013,"","",web,false,"",New York City,"RT @angelicaross: ""So many Trans people are being criminalized for just being who thy are"" -@Lavernecox @OITNB #GirlsLikeUs #OITNB @MHPshow",Laverne Cox
364091705286328321,522560740,Sun Aug 04 18:33:21 +0000 2013,"","","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,"","Tempe, Arizona","RT @angelicaross: ""So many Trans people are being criminalized for just being who thy are"" -@Lavernecox @OITNB #GirlsLikeUs #OITNB @MHPshow",AZLib
364159225095655426,63112528,Sun Aug 04 23:01:39 +0000 2013,"","",web,false,"",New York City,Check out the video of my #nerdland debut today. We talk about @OITNB and prison policy http://t.co/SuE1pJvuej @MHPshow  #girlslikeus,Laverne Cox
364209946755207171,702993,Mon Aug 05 02:23:12 +0000 2013,364207294042484736,327775450,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>",false,"","Minneapolis-St. Paul, MN",@SnugglePolish some situation that #girlslikeus and #twoc go through routinely (ex: gate keeping of hormones).,Adam Chernow
364315333039247360,1639158930,Mon Aug 05 09:21:58 +0000 2013,"","","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",false,"","","RT @Brbzy: Q - ""Are you a boy or a girl?"" A - ""Do you wanna fcuk me?"" Q - ""No"" A - ""Then its non of your fcuking business""  #girlslikeus #t…",Foxy Lily
364356407828545536,1160483719,Mon Aug 05 12:05:11 +0000 2013,"","","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>",false,"","","Just posted 'Mermaid, Me' latest:  Being Bitchy?  Making You Smile?' on Wattpad! #Memoir #GirlsLikeUs http://t.co/gNI79Z4MaS",Joy Saint James
364361546090446848,622752883,Mon Aug 05 12:25:36 +0000 2013,"","","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,"",grey + sloan memorial hospital,RT @Lavernecox: Just realized in the illustration in @NewYorker that the chick on the left is me. I love it. @OITNB #girlslikeus http://t.c…,es o ar ar uai
364379967208947712,960988400,Mon Aug 05 13:38:48 +0000 2013,"","",web,false,"","Victoria, British Columbia ",Transexual actress Laverne Cox finds unlikely path to stardom with 'Orange Is the New Black' :) http://t.co/GdKhsBA7C0 #GirlsLikeUs,Amanda Kelset
364401618290110464,549715795,Mon Aug 05 15:04:50 +0000 2013,"","",web,false,"","",Totes met #KristenBeck @healinggrounds yesterday after she spoke. She's awesome :) #transgender #girlslikeus #trans http://t.co/DqGqwRrc8I,Amber Neko
364409839125938178,15969172,Mon Aug 05 15:37:30 +0000 2013,"","","<a href=""http://itunes.apple.com/us/app/zite-personalized-magazine/id419752338?mt=8&uo=4"" rel=""nofollow"">Zite Personalized Magazine</a>",false,"",maine,GLAAD &amp; Adam Bass: Angie Zapata and Reflecting on Media Coverage of Transgender People http://t.co/z4LLZCroDA @glaad #girlslikeus,Jenny B.
364418382726041600,143350695,Mon Aug 05 16:11:27 +0000 2013,"","",web,false,"","Pocatello, Idaho",Check out this diary entry I wrote for the revamped @OPMAG about my life as a #twoc a few months ago http://t.co/VinuGEfWWl #GirlsLikeUs,Mey Valdivia Rude
364425722846134274,18924291,Mon Aug 05 16:40:37 +0000 2013,"","",web,false,"",Manhattan via Oahu,"NEW blog by @Free_CeCe on #justicefortrayvon, racsim &amp; her sense of ""survivor's guilt"" http://t.co/D190vKEWJn #freecece #girlslikeus #twoc",Janet Mock
364468785903702017,18634831,Mon Aug 05 19:31:44 +0000 2013,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,"","Chicago, IL",HUGE THANKS to @fhmconsulting you have supported me since middle school! Thanx for your contribution! http://t.co/PzrDHKVHFQ #GirlsLikeUs,Angelica Ross
364516793806626816,523636794,Mon Aug 05 22:42:30 +0000 2013,"","",web,false,"","Austin, TX",RT @MissParkerMarie: My latest article on @ThoughtCatalog: It Doesn't Get Better  http://t.co/fAH3nN8mNl  #LGBT #girlslikeus,Drawer of Dragons
364593893511139329,261452620,Tue Aug 06 03:48:52 +0000 2013,"","","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>",false,"","Santa Cruz, California",RT @missparkermarie: My latest article on @ThoughtCatalog: It Doesn't Get Better http://t.co/KIkmv9LL5T #LGBT #girlslikeus,laurustina
364600025722011648,963339336,Tue Aug 06 04:13:14 +0000 2013,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,"","",honestly i dont know if tyra putting a trans girl in a binariest cycle is the meanest or the most genius thing to do @tyrabanks #girlslikeus,Kibele
364601724465446914,20425832,Tue Aug 06 04:19:59 +0000 2013,"","","<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",false,"",Phoenix,Transness 101 http://t.co/RUUPnLrShP #Girlslikeus #trans #transgender #history #boyslikeus #gqslikeus #lgbt,Antonia E D'orsay
364779717968134145,32171756,Tue Aug 06 16:07:16 +0000 2013,"","","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,"",Arizona,#Trans Newsman Don/Dawn Ennis Has Second Thoughts After ‘Amnesia’ http://t.co/qCoM6sunUd Shame is a powerful thing. #trans #girlslikeus #fb,Abby Jensen
364813595319603200,802860986,Tue Aug 06 18:21:53 +0000 2013,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,"","Walford, United Kingdom",#girlslikeus #transgender,Pat Evans
364827235380772866,604607829,Tue Aug 06 19:16:05 +0000 2013,364826421413150720,1362843606,web,false,"",#GirlsLikeUs ,@mitchelynman Hope your healing is going well hon'. Proud of you xx.,Lisa Quinn
364833644214353920,285368746,Tue Aug 06 19:41:33 +0000 2013,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,"",Los Angeles ,"RT @tonidorsay: Transness 101 http://t.co/OeqUo6KXNf #trans #transgender #girlslikeus #lgbt The History of Transness in the United States, …",Shadi Petosky
364858675586162688,967033308,Tue Aug 06 21:21:01 +0000 2013,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,"",#GirlsLikeUs #NRA #tgirlsrock,RT @GlamourBtq: http://t.co/3tJ3l2qMIG http://t.co/h961qgaGmj,CAMI
364951634171797504,53665207,Wed Aug 07 03:30:24 +0000 2013,"","","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>",false,"[40.859797,-73.926323]",Manhattan 10040,➤➤RT@NYCBlackPride @CallenLorde Proud co-sponsor of @FIBOIsland @ the health pavilion w beach giveaways @gaycom   #GirlsLikeUs #nbc4ny #FIBO,Brooke Cerda
365035369126834176,52316085,Wed Aug 07 09:03:08 +0000 2013,"","","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,"","Ann Arbor, MI",RT @Lavernecox: #nerdland #girlslikeus #twoc #transequality #freecece #oitnb http://t.co/gQDmShDzFJ,Laurie Stevens
365060908453601280,53665207,Wed Aug 07 10:44:37 +0000 2013,"","","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>",false,"[40.859569,-73.926856]",Manhattan 10040,➤➤RT@ChenLizra This is how the media affects girls. According to Dove only 4% of women WORLDWIDE feel beautiful TODAY  #GirlsLikeUs #foxnews,Brooke Cerda
365074812651044864,634838817,Wed Aug 07 11:39:52 +0000 2013,"","","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>",false,"",Where the fun is.,"Trip Out's @DinaMartinez's Op-Ed for http://t.co/ONOTvKFcC8: ""I'm a Bathroom Renegade"" http://t.co/7XeLSWh3hi #girlslikeus #trans #lgbt",Trip Out
365079866770599936,21171140,Wed Aug 07 11:59:57 +0000 2013,"","",web,false,"","LA, NYC, London","RT @TripOutTV: Trip Out's @DinaMartinez's Op-Ed for http://t.co/ONOTvKFcC8: ""I'm a Bathroom Renegade"" http://t.co/7XeLSWh3hi #girlslikeus #…",Dina Martinez
365125920077516800,18924291,Wed Aug 07 15:02:57 +0000 2013,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,"",Manhattan via Oahu,Found @kokodrum77 and Carmen #Xtravaganza serving it at my doctors office: http://t.co/oVz9I4DAoo #girlslikeus #twoc @CHESTNYC #ttalk,Janet Mock
365126041540370432,96041733,Wed Aug 07 15:03:26 +0000 2013,"","",web,false,"",Boston,RT @janetmock: Found @kokodrum77 and Carmen #Xtravaganza serving it at my doctors office: http://t.co/oVz9I4DAoo #girlslikeus #twoc @CHESTN…,Gregory Storella
365126058539884547,370833462,Wed Aug 07 15:03:30 +0000 2013,"","","<a href=""https://play.google.com/store/apps/details?id=com.twitpic"" rel=""nofollow"">Twitpic on Android</a>",false,"","",My tattoo is missing her partner symbol 2Complete the phrase...#girlslikeus  http://t.co/Ku8xIpIRHs,Eden
365129900643983361,32171756,Wed Aug 07 15:18:46 +0000 2013,"","","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,"[32.28936158,-110.95925968]",Arizona,Waiting for my first mammogram. #girlslikeus #ritesofpassage #fb,Abby Jensen
365135307026350080,32171756,Wed Aug 07 15:40:15 +0000 2013,365130217389424640,18924291,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,"",Arizona,"@janetmock Thanks, Janet. I survived! #mammogram #girlslikeus",Abby Jensen
365135688401813504,32171756,Wed Aug 07 15:41:46 +0000 2013,"","","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,"[32.28957468,-110.95918177]",Arizona,"I survived! Odd having my breasts manipulated in such an impersonal way. Uncomfortable, but not painful. #mammogram #girlslikeus #fb",Abby Jensen
365137672689295363,967033308,Wed Aug 07 15:49:39 +0000 2013,"","","<a href=""http://favstar.fm"" rel=""nofollow"">Favstar.FM</a>",false,"",#GirlsLikeUs #NRA #tgirlsrock,"RT @Shock_Monster: Tom Selleck's mustache died for your sins.  LOL, jk! It's high on coke &amp; whiskey while getting buried in pussy.",CAMI
365148691046219776,198305026,Wed Aug 07 16:33:26 +0000 2013,"","","<a href=""http://www.tumblr.com/"" rel=""nofollow"">Tumblr</a>",false,"","Bay Area, CA",Photo: #workday #girlslikeus #twocintheoffice http://t.co/IPWIipB8NE,Lexi Adsit
365173265272012801,604607829,Wed Aug 07 18:11:05 +0000 2013,"","",web,false,"",#GirlsLikeUs ,Just so a guy nonchalantly walking down the street dressed head to toe as Spider Man. He had a paunch.,Lisa Quinn
365219461395017728,39332857,Wed Aug 07 21:14:39 +0000 2013,"","",web,false,"",East/West/Midwest/South,My favorite photo of myself. No hair. Owning it. Loving it. #lgbt #girlslikeus To thine own self be true. &lt;3 http://t.co/Y0T45393Dz,Kara Nicole Hays
365230672685699072,1544881063,Wed Aug 07 21:59:12 +0000 2013,"","",web,false,"","","RT @transadvocate: Hypocrisy, #Hate and Harm #no2h8splc: http://t.co/GS0bWD2Dfh #trans #cisprivilege #girlslikeus #boyslikeus #noh8",Alexandra Amazon
365246841861832706,588931748,Wed Aug 07 23:03:27 +0000 2013,"","","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,"",Toronto,"Saw another woman like myself at Spadina and Bloor, rollerblading and enjoying the moment. This made me smile. #girlslikeus",Ententa’s Magic
365263530796138498,18634831,Thu Aug 08 00:09:46 +0000 2013,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,"","Chicago, IL","Thanks Black Star Media for your generous contribution! 25 Days to go! $160 Raised out of $5,000! #GirlsLikeUs http://t.co/PzrDHKVHFQ",Angelica Ross
365263879154057216,63112528,Thu Aug 08 00:11:09 +0000 2013,"","",web,false,"",Photo by Hao Zeng,"In case you missed it, check out my interview with @TellMeMoreNPR where I talk about my new show @OITNB and much more. #girlslikeus #twoc",Laverne Cox
365513226387070978,75113883,Thu Aug 08 16:41:58 +0000 2013,"","","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,"",London,RT @cisnormativity: The RT by @neville_park about @navalang's reflection on being Sikh carries very familiar questions for #girlslikeus #gu…,Roz Kaveney
365567999505207298,69163320,Thu Aug 08 20:19:37 +0000 2013,"","","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,"",Wisconsin ,Victoria Brownworth And Her Transmisogyny Problem http://t.co/yVgGkXA6iO via @wordpressdotcom #girlslikeus,Lisa Michalek 
365573041268330498,14532389,Thu Aug 08 20:39:39 +0000 2013,"","",web,false,"","SF Bay Area, CA","New Transmissions! ""Not for you to decide or to judge"" Pat Robertson now, and 1999. http://t.co/QVEW0dnqeY #Trans #GirlsLikeUs",Gwendolyn Ann Smith
365599884969119744,370833462,Thu Aug 08 22:26:19 +0000 2013,"","","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,"","","Beyonce not taking uneccessary chances after ""Fan"" incident cuts hair&amp; still gorgeous!!#girlslikeus  http://t.co/9KMHVaRsV2",Eden
365600853505224704,370833462,Thu Aug 08 22:30:10 +0000 2013,"","","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,"","",Lady Ga Ga Going Naked? #girlslikeus   http://t.co/qmvrve7TBL,Eden
365601545557000192,370833462,Thu Aug 08 22:32:55 +0000 2013,"","","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,"","","Acclaimed photographer &amp; panelist of  ANTM &amp; The Face  Nigel Barker on ""The perfect picture"" #girlslikeus   http://t.co/K8xxjCpG6H",Eden
365612668859588608,223652717,Thu Aug 08 23:17:07 +0000 2013,"",63112528,web,false,"",New York,@Lavernecox is such a refreshing breath of fresh air.  Get that woman a fan club.  #Girlslikeus  The #YearofTrans is looking beautiful,Tammy Twotone
365632470277828608,117785031,Fri Aug 09 00:35:48 +0000 2013,"","","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,"",Boston,"MT #GirlsLikeUs ""@metroweekly cover story interview w/ @Lavernecox of Orange is the New Black http://t.co/t2E8H1MemR http://t.co/0SE7JZhSyE""",CarolynColletteGray
365651902484054017,1630603447,Fri Aug 09 01:53:01 +0000 2013,"","",web,false,"","Sanford, ME",RT @Lavernecox: My first magazine cover #girlslikeus #twoc #oitnb #awesomeness http://t.co/RnyWKFnq3o,Rebecca Adomaitis
365652506375766016,252254683,Fri Aug 09 01:55:25 +0000 2013,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,"",Baltimore,RT @ShezusChrist: Yas RT @Lavernecox: My first magazine cover #girlslikeus #twoc #oitnb #awesomeness http://t.co/PVJFZq7F3W,Tiaira
365656730211856384,570440622,Fri Aug 09 02:12:12 +0000 2013,"",63112528,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>",false,"",All Over,@Lavernecox RT:My first magazine cover #girlslikeus #twoc #oitnb #awesomeness http://t.co/nNgQQKnf86   #excellence congrats!! #OITNB,JDUB
365676372284293120,352295842,Fri Aug 09 03:30:15 +0000 2013,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,"",British Virgin Islands,RT @Lavernecox: My first magazine cover #girlslikeus #twoc #oitnb #awesomeness http://t.co/RnyWKFnq3o,Melissa Holdren
365785843467698177,370833462,Fri Aug 09 10:45:15 +0000 2013,365784869965545472,370833462,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,"","",@janetmock EdenLodge was a product of my familialVoices predicting my future.Telling me the consequences of my personal journey#girlslikeus,Eden
365791535180161028,370833462,Fri Aug 09 11:07:52 +0000 2013,365790254730457089,370833462,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,"","",@janetmock I wonder wh@ would it mean to YOU if EdenLodge were real? Is there only one life scenario/path? Is th@ logical? #girlslikeus,Eden
365956308316340228,967033308,Fri Aug 09 22:02:37 +0000 2013,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,"",#GirlsLikeUs #NRA #tgirlsrock,RT @S1CT: House conservatives to unveil ObamaCare alternative http://t.co/ZCvfe6sE3I,CAMI the TransCRACKA
365960821563596800,425409745,Fri Aug 09 22:20:33 +0000 2013,"","","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,"",USA,#FF @mitchelynman to keep up w #trans masc &amp; fem issues + follow his recoup from top surgery #transgender #mtf #ftm #girlslikeus #guyslikeus,Tips for Trans Men
365996737074184194,53665207,Sat Aug 10 00:43:16 +0000 2013,"","","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>",false,"[40.859815,-73.926272]",Manhattan 10040,TOMORROW   TRANS IN THE SAND Join us for our annual beach party   ❏ http://t.co/BynT23StSz  @TransNewsDaily    #GirlsLikeUs #TWOC #nbc4ny,Brooke Cerda
365997244694417408,53665207,Sat Aug 10 00:45:17 +0000 2013,"","","<a href=""http://stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>",false,"[40.859815,-73.926272]",Manhattan 10040,MS. @LauraJaneGrace LIVE IN EAST COAST CONCERT TOUR @ Bowery Ballroom  ❏ http://t.co/KFn421Yp7y   @IdaHammer  #GirlsLikeUs #nbc4ny #glbt,Brooke Cerda
366001531293679616,53665207,Sat Aug 10 01:02:19 +0000 2013,"","","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",false,"",Manhattan 10040,Any for #GirlsLikeUs ? ➤➤RT@RubenDiazJR I've allocated $23 Million Funding for #Bronx Organizations  ❏... http://t.co/YqNJWBrGPD,Brooke Cerda
366060260059906050,967033308,Sat Aug 10 04:55:41 +0000 2013,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,"",#GirlsLikeUs #NRA #tgirlsrock,RT @912gauge: #LiberalsGetUpsetWhen the preponderance of their party's history is stained with vile racism. http://t.co/UrjqMkzvZj,CAMI 
366065817437220865,967033308,Sat Aug 10 05:17:46 +0000 2013,366064512018833408,221907910,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,"",#GirlsLikeUs #NRA #tgirlsrock,“@GlamourBtq: http://t.co/KTncwx3g6P http://t.co/Ix5elewmUD” #GirlsLikeUs,CAMI 
366218955557306369,604607829,Sat Aug 10 15:26:17 +0000 2013,"","",web,false,"",#GirlsLikeUs ,"My Russian friend who I work with in the shop showed me a picture of her friend, who has tattooed his eyes. His actual corneas!!! OMFG \o/",Lisa Quinn
